pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse
Kepler-1435,b,2016,291.17329900000004,44.921131,3.5933909906298355e-05,2454966.09366,0.00592,-0.00592,1,0.15817,1,0,1,Kepler,,,,,1.21,0.06,-0.06,1.32,0.18,-0.11,6356.0,74.81,-65.48,12.937999999999999,11.995,11.785,,,,0.077,0.011000000000000001,-0.008,0.0017800000000000001,,,,4.45343281,3.591e-05,-3.591e-05,,,,4.835327674035416,0.8630915162822784,0.5657345637385212
Kepler-1436,b,2016,297.711565,46.768021000000005,0.0001216717107057466,2454973.3731,0.0139,-0.0139,1,0.28841999999999995,1,0,1,Kepler,,,,,1.06,0.08,-0.08,1.09,0.29,-0.14,5972.0,141.9,-172.48,14.93,13.75,13.427999999999999,,,,0.11699999999999999,0.031,-0.016,0.0071400000000000005,,,,9.705716,0.0001638,-0.0001638,,,,5.528645070199256,1.3114507455198257,2.269294823085978
Kepler-1437,b,2016,291.86492999999996,49.32592,0.00019404637280556725,2454974.4947,0.0103,-0.0103,1,0.25258,1,0,1,Kepler,,,,,0.93,0.04,-0.05,0.9,0.11,-0.06,5557.0,78.69,-80.38,15.591,14.4,14.027000000000001,,,,0.122,0.015,-0.012,0.00771,,,,10.9295461,0.0001172,-0.0001172,,,,5.265661888503817,1.367495649174519,2.4504570148449427
Kepler-1428,b,2016,297.642262,49.594978000000005,0.00012170229877946294,2454973.5924400003,0.00487,-0.00487,1,0.18954000000000001,1,0,1,Kepler,,,,,1.28,0.03,-0.03,1.36,0.1,-0.08,6184.0,53.72,-58.83,13.687999999999999,12.415999999999999,12.154000000000002,,,,0.146,0.012,-0.009000000000000001,0.0105,,,,10.67607169,6.093e-05,-6.093e-05,,,,4.184165122309528,1.6365111867170472,3.3371982692440856
Kepler-1429,b,2016,285.366245,49.044868,0.00012198291629703793,2454968.02778,0.0071400000000000005,-0.0071400000000000005,1,0.1075,1,0,1,Kepler,,,,,1.05,0.06,-0.06,1.07,0.28,-0.1,5902.0,68.85,-77.0,14.879000000000001,13.775,13.508,,,,0.115,0.031,-0.012,0.006959999999999999,,,,4.48487493,4.558e-05,-4.558e-05,,,,5.675365056193611,1.2890327840579483,2.212085709898936
Kepler-1430,b,2016,289.697494,43.372093,0.00022458693691436473,2454966.61249,0.00464,-0.00464,1,0.08346,1,0,1,Kepler,,,,,0.77,0.04,-0.05,0.72,0.02,-0.04,4796.0,46.68,-59.94,15.245,13.546,13.061,,,,0.105,0.008,-0.006999999999999999,0.005529999999999999,,,,2.46050993,1.273e-05,-1.273e-05,,,,5.924276466383768,1.1769429767485615,1.7575910884685513
Kepler-1431,b,2016,292.65839500000004,49.865192,0.00017082012234103503,2454969.35597,0.00603,-0.00603,1,0.16575,1,0,1,Kepler,,,,,1.03,0.06,-0.05,1.03,0.29,-0.1,5806.0,77.08,-100.35,15.273,14.097999999999999,13.787,,,,0.131,0.037000000000000005,-0.013999999999999999,0.00869,,,,5.86601526,4.724e-05,-4.724e-05,,,,4.793844834088288,1.4683764757529671,2.7619288533077238
Kepler-1432,b,2016,295.524175,49.829547999999996,0.0003242234182773315,2454983.5316,0.0101,-0.0101,1,0.21061999999999997,1,0,1,Kepler,,,,,1.09,0.09,-0.07,1.13,0.29,-0.13,6031.0,121.96,-137.46,15.376,14.267999999999999,13.95,,,,0.198,0.062,-0.027000000000000003,0.0175,,,,23.9109011,0.0002703,-0.0002703,,,,2.7958930930663044,2.219378184725859,5.561997115406809
Kepler-595,b,2016,294.570393,50.673023,0.0017720359812425164,2455021.060242,0.00093,-0.00093,1,0.18835,1,0,1,Kepler,,,,,0.87,0.04,-0.04,0.83,0.06,-0.04,5247.0,59.03,-79.67,14.773,13.335,12.94,,,,0.34,0.025,-0.015,0.0438,,,,25.30292332,3.003e-05,-3.003e-05,,,,1.3820235471738587,3.811053448519152,13.920884208846756
HAT-P-49,b,2014,305.441397,26.692652000000002,0.63,,,,1,,1,0,0,HATNet,86.2,1.7,-1.7,,2.22,0.83,-0.83,2.06,0.23,-0.23,6820.0,52.0,-52.0,10.325999999999999,9.55,9.399,0.0438,0.0005,-0.0005,1.59,0.18,-0.18,2.2,0.59,-0.59,2131.0,2.69155,6e-06,-6e-06,0.0,,,0.678749294481914,17.822279362192504,699.2224945082846
Kepler-26,c,2011,284.94099700000004,46.56654,0.002397414245951005,2456470.183,0.0007,-0.0008,1,,4,0,1,Kepler,,,,,0.54,0.03,-0.03,0.51,0.02,-0.02,3914.0,119.0,-119.0,15.472999999999999,13.408,12.745999999999999,0.10725,0.0049299999999999995,-0.0049299999999999995,0.243,0.011000000000000001,-0.011000000000000001,0.01951,0.00205,-0.00205,381.0,17.2559,0.0006,-0.0006,,,,1.6862289139096533,2.7237823176180993,6.200832212662105
Kepler-295,b,2014,285.345843,45.367785999999995,0.00015489552239337172,2454971.62536,0.00812,-0.00812,1,0.3589,3,0,1,Kepler,,,,,,,,0.9,0.47,-0.47,5603.0,200.0,-200.0,14.447000000000001,13.145,12.763,0.099,,,0.109,0.057,-0.057,0.00624,,,814.6247068378592,12.645164,0.000181,-0.000181,,,,5.97562284854172,1.2217788996723162,1.9832492571507707
Kepler-328,c,2013,295.80928900000004,40.008503000000005,0.0024533808054085795,,,,1,,2,0,1,Kepler,,,,,1.1,,,1.0,,,5914.0,,,15.674000000000001,14.463,14.194,,,,0.48200000000000004,0.2,-0.048,0.124,0.043,-0.04,,71.312,,,,,,1.3732786041852227,5.402728712312444,39.41072241773967
Kepler-339,d,2014,293.351712,48.444641,0.000178466863567281,2454969.34663,0.0045,-0.0045,1,0.1421,3,0,1,Kepler,,,,,,,,0.8,0.36,-0.36,5631.0,200.0,-200.0,14.530999999999999,13.28,12.895,0.091,,,0.10400000000000001,0.047,-0.047,0.046,0.044,-0.031,805.087571882212,10.558345,8.1e-05,-8.1e-05,,,,50.71493779107081,1.165733996017623,14.62010670335504
Kepler-383,c,2014,291.342584,38.363134,0.00028984595164412,2454973.07568,0.0071,-0.0071,1,0.1549,2,0,1,Kepler,,,,,,,,0.67,0.27,-0.27,4710.0,200.0,-200.0,15.07,13.367,12.807,0.172,,,0.111,0.044000000000000004,-0.044000000000000004,0.006509999999999999,,,448.2573123303362,31.200751,0.000354,-0.000354,,,,5.903235859959307,1.2441968611341936,2.0690629269313328
Kepler-430,c,2015,292.808636,49.579445,0.0001217694417870295,,,,1,,2,0,1,Kepler,,,,,1.17,0.13,-0.1,1.49,0.27,-0.23,5884.0,75.0,-75.0,13.847999999999999,12.743,12.485999999999999,0.4757,,,0.16,,,0.0117,,,458.0,110.979,,,,,,3.542452185939393,1.793436916950189,3.718592357157695
WASP-70 A,b,2014,315.476951,-13.433218,0.97,2455736.50348,0.00027,-0.00027,1,0.1389,1,0,0,SuperWASP,87.12,1.24,-0.65,,1.11,0.04,-0.04,1.22,0.06,-0.09,5763.0,79.0,-79.0,10.79,9.996,9.714,0.048530000000000004,0.00062,-0.00062,1.1640000000000001,0.073,-0.102,0.59,0.022,-0.022,1387.0,3.7130203,4.7e-06,-4.7e-06,0.0,,,0.46394997324545595,13.047253570812625,187.51875989085812
K2-13,b,2015,170.15553300000002,2.502696,0.058,2456812.525,0.0146,-0.0146,1,,1,1,0,K2,,,,,0.8,0.04,-0.04,0.78,0.09,-0.05,5698.0,45.0,-82.0,12.901,11.571,11.26,0.2114,0.0061,-0.0061,0.16899999999999998,0.085,-0.085,0.0133,,,511.0,39.91488,0.32477,-0.32477,,,,3.417193805605232,1.894317743528637,4.227117807709175
Kepler-583,b,2016,282.11133,42.354504,0.0005255090237039434,2455005.91594,0.00159,-0.00159,1,0.138758,1,0,1,Kepler,,,,,0.94,0.04,-0.04,0.91,0.11,-0.06,5523.0,76.28,-106.08,14.825,13.533,13.179,,,,0.203,0.026000000000000002,-0.013000000000000001,0.0183,,,,6.5100253,1.381e-05,-1.381e-05,,,,2.712945437153304,2.275423088380552,5.816259840682549
Kepler-584,b,2016,288.230593,42.413624,0.0009709641746950568,2455003.0997599997,0.0020800000000000003,-0.0020800000000000003,1,0.30721,1,0,1,Kepler,,,,,1.17,0.15,-0.09,1.24,0.46,-0.15,6195.0,110.21,-104.28,14.856,13.845,13.568,,,,0.376,0.142,-0.05,0.0519,,,,35.1810304,9.392e-05,-9.392e-05,,,,1.2108264695412634,4.214576754832944,16.495294302263623
Kepler-585,b,2016,286.528499,43.873405,0.0007753647823277862,2455004.259749,0.000408,-0.000408,1,0.088142,1,0,1,Kepler,,,,,0.96,0.06,-0.05,0.93,0.18,-0.06,5593.0,85.61,-77.08,14.034,12.808,12.459000000000001,,,,0.252,0.049,-0.024,0.0264,,,,2.75235975,1.42e-06,-1.42e-06,,,,2.0458810883257192,2.8246631441965477,8.390669934099414
Kepler-176,e,2016,294.667956,43.853259,0.0002218555481401863,2455005.3084,0.0106,-0.0106,1,0.19646,4,0,1,Kepler,,,,,,,,0.89,0.46,-0.46,5232.0,200.0,-200.0,14.55,13.097000000000001,12.686,,,,0.129,0.011000000000000001,-0.013000000000000001,0.008490000000000001,,,,51.16579,0.0006432,-0.0006432,,,,4.9047473663657835,1.4459585142910898,2.6983631719887895
Kepler-586,b,2016,293.05722000000003,45.551193,0.0007735598600711253,2455004.043939,0.00034500000000000004,-0.00034500000000000004,1,0.073229,1,0,1,Kepler,,,,,0.94,0.05,-0.05,0.92,0.12,-0.07,5575.0,149.33,-103.88,14.427,13.247,12.865,,,,0.249,0.032,-0.018000000000000002,0.0258,,,,2.10472218,9.2e-07,-9.2e-07,,,,2.07252485694869,2.7910362020037316,8.19997289014261
Kepler-587,b,2016,288.67069,47.399143,0.0005279551446367117,2455003.30652,0.00206,-0.00206,1,0.095283,1,0,1,Kepler,,,,,0.92,0.04,-0.05,0.89,0.12,-0.06,5549.0,77.03,-70.06,14.909,13.689,13.302,,,,0.19899999999999998,0.057,-0.015,0.0176,,,,10.94027841,2.949e-05,-2.949e-05,,,,2.7696922889173954,2.2305871654567975,5.593779956066276
Kepler-588,b,2016,284.25721,47.688953000000005,0.0005831853574262185,2455006.699875,0.0009019999999999999,-0.0009019999999999999,1,0.120663,1,0,1,Kepler,,,,,1.01,0.05,-0.07,1.0,0.19,-0.08,5835.0,73.84,-83.13,14.708,13.58,13.277000000000001,,,,0.235,0.045,-0.02,0.0233,,,,4.22162536,4.75e-06,-4.75e-06,,,,2.2265395685609946,2.63411047177059,7.405401873655923
Kepler-589,b,2016,280.641367,47.751954,0.000631694037638606,2455004.69418,0.0021899999999999997,-0.0021899999999999997,1,0.166846,1,0,1,Kepler,,,,,0.88,0.03,-0.04,0.83,0.06,-0.04,5296.0,61.13,-62.17,14.68,13.323,12.913,,,,0.203,0.016,-0.011000000000000001,0.0182,,,,16.54964934,4.571e-05,-4.571e-05,,,,2.6981205986989147,2.275423088380552,5.784477000023082
Kepler-590,b,2016,296.385544,48.233447999999996,0.0010291154615010903,2455004.182276,0.000605,-0.000605,1,0.191679,1,0,1,Kepler,,,,,1.1,0.09,-0.08,1.15,0.31,-0.14,6000.0,107.67,-147.47,14.434000000000001,13.267999999999999,12.979000000000001,,,,0.359,0.09699999999999999,-0.045,0.0479,,,,5.85296257,4.74e-06,-4.74e-06,,,,1.2838971978421305,4.024024082406986,15.223980675884922
Kepler-591,b,2016,286.024025,48.43177,0.001090006443837227,2455011.59321,0.00307,-0.00307,1,0.32121,1,0,1,Kepler,,,,,0.97,0.04,-0.04,0.94,0.13,-0.06,5677.0,66.16,-71.43,14.499,13.327,12.953,,,,0.302,0.049,-0.022000000000000002,0.0359,,,,81.1694299,0.0003199,-0.0003199,,,,1.6164106493179538,3.3851121807434814,11.410039796748825
Kepler-592,b,2016,285.790685,48.683262,0.00044295888258814306,2455003.7876130003,0.000982,-0.000982,1,0.10448699999999998,1,0,1,Kepler,,,,,1.04,0.06,-0.07,1.04,0.25,-0.1,5913.0,83.3,-74.23,14.665,13.626,13.3,,,,0.213,0.052000000000000005,-0.022000000000000002,0.0198,,,,2.82019241,3.79e-06,-3.79e-06,,,,2.540998819346864,2.3875128956899387,6.293002450574561
Kepler-593,b,2016,294.95145099999996,48.651188,0.0005719597227612757,2455004.651,0.00221,-0.00221,1,0.22351300000000002,1,0,1,Kepler,,,,,1.08,0.08,-0.07,1.1,0.26,-0.11,5967.0,96.47,-113.06,14.56,13.431,13.130999999999998,,,,0.256,0.062,-0.026000000000000002,0.0271,,,,21.21708973,5.927e-05,-5.927e-05,,,,2.0032146066823073,2.8694990671203024,8.613149818715687
Kepler-594,b,2016,288.921586,49.762035,0.0005250925315279458,2455013.34816,0.00206,-0.00206,1,0.14057999999999998,1,0,1,Kepler,,,,,0.91,0.04,-0.05,0.87,0.08,-0.06,5485.0,80.49,-94.0,14.748,13.48,13.104000000000001,,,,0.19399999999999998,0.02,-0.013000000000000001,0.017,,,,13.64618192,3.489e-05,-3.489e-05,,,,2.8874988165378244,2.1745422618021037,5.403082912109472
Kepler-244,c,2014,287.24268,42.301369,0.0005525773663096036,2455019.57903,0.00229,-0.00229,1,0.0572,3,0,1,Kepler,,,,,,,,0.8,0.34,-0.34,5554.0,200.0,-200.0,15.604000000000001,14.306,13.852,0.087,,,0.183,0.078,-0.078,0.0153,,,812.1281054024645,9.767292,4.6e-05,-4.6e-05,,,,3.0961090222071728,2.0512434737617786,4.862774620898524
Kepler-246,b,2014,296.483427,42.663429,0.0006695874022201934,2455002.97887,0.0009599999999999999,-0.0009599999999999999,1,0.0928,2,0,1,Kepler,,,,,,,,0.83,0.42,-0.42,5206.0,200.0,-200.0,15.024000000000001,13.587,13.15,0.052,,,0.209,0.107,-0.107,0.0191,,,1002.9397308545562,4.60182,8e-06,-8e-06,,,,2.594613014878198,2.342676972766184,6.070522565958288
Kepler-247,d,2014,288.642531,43.039291,0.002206859899684769,2455011.66798,0.0006799999999999999,-0.0006799999999999999,1,0.1278,3,0,1,Kepler,,,,,,,,0.77,0.21,-0.21,5100.0,200.0,-200.0,15.067,13.597000000000001,13.177999999999999,0.14,,,0.35200000000000004,0.098,-0.098,0.0463,,,576.7463021194594,20.477912,2.6e-05,-2.6e-05,,,,1.3165309821754885,3.945561217290416,14.715455225333443
Kepler-249,c,2014,296.985068,43.658524,0.0008353259031151629,2455007.3245900003,0.0014,-0.0014,1,0.0925,3,0,1,Kepler,,,,,,,,0.48,0.02,-0.02,3568.0,150.0,-150.0,15.234000000000002,12.835999999999999,12.15,0.058,,,0.135,0.008,-0.008,0.00909,,,435.0,7.113702,1.8e-05,-1.8e-05,,,,4.581847824993478,1.513212398676722,2.889060215945594
Kepler-18,b,2011,298.07943900000004,44.746321,0.0254,2454966.5068,0.0021,-0.0021,1,0.0865,3,0,1,Kepler,84.92,0.26,-0.26,,0.97,0.04,-0.04,1.11,0.05,-0.05,5345.0,100.0,-100.0,13.549000000000001,12.189,11.873,0.0447,0.0006,-0.0006,0.17800000000000002,0.009000000000000001,-0.009000000000000001,0.022,0.011,-0.011,1284.3658074226855,3.504725,2.8e-05,-2.8e-05,0.0,,,4.837720320492397,1.9951985701070853,6.992224945082845
Kepler-186,b,2014,298.652714,43.955017,0.0003524612766742041,2454966.3304,0.0013,-0.0013,1,,5,0,1,Kepler,,,,,0.54,0.02,-0.02,0.52,0.02,-0.02,3755.0,90.0,-90.0,14.625,12.472999999999999,11.824000000000002,0.0343,0.0046,-0.0046,0.095,0.011000000000000001,-0.011000000000000001,0.0039,,,579.0,3.8867907,6.2e-06,-6.3e-06,,,,5.641204900075912,1.0648531694391747,1.2395307857192317
Kepler-186,f,2014,298.652714,43.955017,0.00042240677767403797,2455789.494,0.0036,-0.0041,1,0.2342,5,0,1,Kepler,89.96,0.04,-0.1,,0.54,0.02,-0.02,0.52,0.02,-0.02,3755.0,90.0,-90.0,14.625,12.472999999999999,11.824000000000002,0.432,0.171,-0.053,0.10400000000000001,0.006999999999999999,-0.006999999999999999,0.005370000000000001,,,198.65661798041805,129.9441,0.0013,-0.0012,0.04,0.07,-0.04,5.920417737783702,1.165733996017623,1.706738543413404
Kepler-188,c,2014,281.27971,44.315533,0.0006600105901156841,2455005.50314,0.00146,-0.00146,1,0.1346,2,0,1,Kepler,,,,,,,,1.14,0.51,-0.51,6021.0,200.0,-200.0,14.674000000000001,13.536,13.197000000000001,0.066,,,0.285,0.129,-0.129,0.0324,,,1206.6529609567988,5.996553,1.5e-05,-1.5e-05,,,,1.7357553538695116,3.1945595083175236,10.297640373667463
Kepler-191,b,2014,291.183386,45.323177,0.00024365717026542794,2454964.58517,0.004079999999999999,-0.004079999999999999,1,0.1215,3,0,1,Kepler,,,,,,,,0.79,0.39,-0.39,5282.0,200.0,-200.0,14.808,13.42,12.959000000000001,0.087,,,0.12,0.059000000000000004,-0.059000000000000004,0.00742,,,767.5127769993347,9.939632,6.6e-05,-6.6e-05,,,,5.32522853453276,1.3450776877126416,2.358286776932487
Kepler-193,b,2014,296.498596,46.577244,0.0003622717031435429,2455007.55117,0.00257,-0.00257,1,0.1507,2,0,1,Kepler,,,,,,,,1.15,0.52,-0.52,6335.0,200.0,-200.0,14.615,13.539000000000001,13.242,0.106,,,0.213,0.096,-0.096,0.0198,,,1006.1805190892453,11.38848,5.4e-05,-5.4e-05,,,,2.540998819346864,2.3875128956899387,6.293002450574561
Kepler-194,d,2014,291.971445,47.864174,0.00046483421737697614,2454997.9032400004,0.0055899999999999995,-0.0055899999999999995,1,0.3042,3,0,1,Kepler,,,,,,,,1.02,0.54,-0.54,6089.0,200.0,-200.0,14.915,13.78,13.45,0.275,,,0.214,0.11199999999999999,-0.11199999999999999,0.02,,,565.4744812442182,52.814973,0.000481,-0.000481,,,,2.5308520573765443,2.3987218764208778,6.356568131893496
Kepler-196,c,2014,284.968519,42.079205,0.0006942912190566038,2455049.55425,0.00223,-0.00223,1,0.2131,2,0,1,Kepler,,,,,,,,0.78,0.06,-0.06,5128.0,100.0,-100.0,14.157,12.752,12.3,0.24,,,0.2,0.015,-0.015,0.0178,,,445.7824788164569,47.427737,0.000223,-0.000223,,,,2.759358311263013,2.241796146187736,5.657345637385212
Kepler-198,b,2014,290.67312999999996,38.691010999999996,0.0007589554099539413,2455015.43638,0.00105,-0.00105,1,0.1866,3,0,1,Kepler,,,,,,,,0.94,0.14,-0.14,5574.0,100.0,-100.0,13.597000000000001,12.421,12.067,0.131,,,0.252,0.037000000000000005,-0.037000000000000005,0.0263,,,719.9934427607855,17.790037,3.5e-05,-3.5e-05,,,,2.0381315387487278,2.8246631441965477,8.358887093439947
Kepler-20,e,2011,287.698004,42.338726,6.793754841659536e-05,2454968.931544,0.002223,-0.000732,1,,6,0,1,Kepler,87.632,1.085,-0.128,,0.95,0.05,-0.05,0.96,0.02,-0.02,5495.0,50.0,-50.0,12.51,11.252,10.91,0.0639,0.0019,-0.0014,0.077,0.002,-0.002,0.01,,,1040.0,6.09852281,6.08e-06,-1.351e-05,0.28,,,27.16476221368211,0.8630915162822784,3.178284065946748
Kepler-200,b,2014,284.40992,41.237465,0.00043144196112587053,2455004.6299799997,0.00234,-0.00234,1,0.1472,2,0,1,Kepler,,,,,,,,0.94,0.16,-0.16,5678.0,100.0,-100.0,13.984000000000002,12.870999999999999,12.58,0.08,,,0.19,0.037000000000000005,-0.037000000000000005,0.0163,,,938.5288329648547,8.594805,3.6e-05,-3.6e-05,,,,2.947167944590941,2.1297063388783495,5.1806030274931985
Kepler-202,b,2014,282.973419,41.322006,0.000494603614423961,2455004.01577,0.00098,-0.00098,1,0.0861,2,0,1,Kepler,,,,,,,,0.67,0.03,-0.03,4668.0,100.0,-100.0,13.872,12.255,11.732999999999999,0.045,,,0.145,0.009000000000000001,-0.009000000000000001,0.0104,,,868.5509300303412,4.069427,7e-06,-7e-06,,,,4.230653098759899,1.6253022059861086,3.3054154285846176
Kepler-204,b,2014,285.347187,41.761925,0.00035078773049686463,2455007.98593,0.00213,-0.00213,1,0.1627,2,0,1,Kepler,,,,,,,,1.24,0.26,-0.26,5812.0,100.0,-100.0,13.909,12.845999999999998,12.485999999999999,0.117,,,0.226,0.048,-0.048,0.0218,,,912.3822237007639,14.400974,5.6e-05,-5.6e-05,,,,2.342120629988114,2.533229645192142,6.92865926376391
Kepler-206,b,2014,291.63467799999995,41.833866,8.537771339577112e-05,2454966.5899,0.00413,-0.00413,1,0.1518,3,0,1,Kepler,,,,,,,,1.19,0.23,-0.23,5764.0,100.0,-100.0,13.484000000000002,12.33,12.048,0.078,,,0.107,0.021,-0.021,0.00588,,,1085.6340329267998,7.781987,5.8e-05,-5.8e-05,,,,5.952564038949632,1.1993609382104389,1.8688310307766878
Kepler-207,c,2014,290.030517,42.16605,7.500431252635401e-05,2454966.30425,0.00295,-0.00295,1,0.1699,3,0,1,Kepler,,,,,,,,1.59,0.3,-0.3,5920.0,116.0,-116.0,13.182,12.1,11.841,0.044,,,0.134,0.026000000000000002,-0.026000000000000002,0.00899,,,1716.0392952999384,3.071571,1.6e-05,-1.6e-05,,,,4.633651637061965,1.5020034179457833,2.8572773752861265
Kepler-208,d,2014,293.890206,42.528008,7.045240949813616e-05,2454956.29541,0.0074,-0.0074,1,0.1716,4,0,1,Kepler,,,,,,,,1.31,0.24,-0.24,6092.0,100.0,-100.0,13.749,12.547,12.309000000000001,0.103,,,0.107,0.021,-0.021,0.00588,,,1047.6355519389033,11.131786,0.000131,-0.000131,,,,5.952564038949632,1.1993609382104389,1.8688310307766878
Kepler-210,c,2014,292.503389,43.083149,0.002607649509346431,2455004.5843599997,0.0002,-0.0002,1,0.1209,2,0,1,Kepler,,,,,,,,0.65,0.03,-0.03,4559.0,100.0,-100.0,13.822000000000001,11.992,11.449000000000002,0.07,,,0.32299999999999995,0.017,-0.017,0.0401,,,495.0,7.972513,3e-06,-3e-06,,,,1.475757125868602,3.6205007760931935,12.744919104446458
Kepler-212,c,2014,287.620834,43.141678000000006,0.00029494757360200687,2455023.2483,0.00278,-0.00278,1,0.3465,2,0,1,Kepler,,,,,,,,1.46,0.27,-0.27,5852.0,100.0,-100.0,13.177999999999999,11.931,11.699000000000002,0.207,,,0.244,0.045,-0.045,0.025,,,749.4261973217693,31.805174,0.000142,-0.000142,,,,2.1342663296464885,2.734991298349038,7.94571016486687
Kepler-242,c,2014,286.565695,41.808403000000006,0.0004630981433849209,2454976.41348,0.00346,-0.00346,1,0.1343,2,0,1,Kepler,,,,,,,,0.85,0.52,-0.52,5020.0,200.0,-200.0,15.376,13.821,13.315999999999999,0.109,,,0.17800000000000002,0.11,-0.11,0.0147,,,675.9790381659834,14.496481,8.3e-05,-8.3e-05,,,,3.232476759601738,1.9951985701070853,4.672077576941719
Kepler-344,c,2014,292.49964500000004,46.324406,0.0007605543108323493,2455048.44167,0.0054600000000000004,-0.0054600000000000004,1,0.3139,2,0,1,Kepler,,,,,,,,0.98,0.45,-0.45,5774.0,200.0,-200.0,15.378,14.082,13.709000000000001,0.488,,,0.263,0.12300000000000001,-0.12300000000000001,0.0283,,,394.5601356384024,125.596809,0.001728,-0.001728,,,,1.9292889343650337,2.9479619322368733,8.994543906629296
Kepler-334,d,2014,287.140668,47.115196000000005,0.00014643484152225135,2454978.56945,0.00345,-0.00345,1,0.1153,3,0,1,Kepler,,,,,,,,1.07,0.19,-0.19,5828.0,100.0,-100.0,12.776,11.71,11.448,0.168,,,0.126,0.023,-0.023,0.00809,,,709.2348848173305,25.09849,0.000142,-0.000142,,,,5.015508486228808,1.4123315720982739,2.571231809350919
Kepler-335,b,2014,296.064311,45.428622999999995,0.00028141115961273147,2454965.60635,0.00278,-0.00278,1,0.1681,2,0,1,Kepler,,,,,,,,1.85,0.35,-0.35,5877.0,112.0,-112.0,13.995999999999999,12.847999999999999,12.574000000000002,0.075,,,0.302,0.06,-0.06,0.0359,,,1407.4864451160208,6.562331,3.1e-05,-3.1e-05,,,,1.6164106493179538,3.3851121807434814,11.410039796748825
Kepler-335,c,2014,296.064311,45.428622999999995,0.00023164800029697627,2454982.49928,0.01285,-0.01285,1,0.5065,2,0,1,Kepler,,,,,,,,1.85,0.35,-0.35,5877.0,112.0,-112.0,13.995999999999999,12.847999999999999,12.574000000000002,0.356,,,0.27399999999999997,0.059000000000000004,-0.059000000000000004,0.0303,,,646.025786934663,67.844469,0.001423,-0.001423,,,,1.8267075482599915,3.071260720277198,9.630200719818646
Kepler-336,c,2014,290.237643,41.33137,0.00021850802675271345,2454969.58177,0.00196,-0.00196,1,0.1768,3,0,1,Kepler,,,,,,,,1.3,0.23,-0.23,5867.0,100.0,-100.0,13.597999999999999,12.488,12.194,0.092,,,0.187,0.033,-0.033,0.0159,,,1063.474665715852,9.600001,3.5e-05,-3.5e-05,,,,3.015437893033954,2.0960793966855333,5.053471664855329
Kepler-336,d,2014,290.237643,41.33137,0.0002781948542725717,2454984.6913900003,0.00286,-0.00286,1,0.1881,3,0,1,Kepler,,,,,,,,1.3,0.23,-0.23,5867.0,100.0,-100.0,13.597999999999999,12.488,12.194,0.154,,,0.21100000000000002,0.043,-0.043,0.0195,,,821.9789611844074,20.678772,0.000102,-0.000102,,,,2.5743365856118072,2.365094934228062,6.197653928596158
Kepler-337,b,2014,290.06049,47.163956,6.39862539559983e-05,2454966.00966,0.00345,-0.00345,1,0.1986,2,0,1,Kepler,,,,,,,,1.76,0.48,-0.48,5684.0,175.0,-175.0,12.727,11.537,11.257,0.045,,,0.13699999999999998,0.038,-0.038,0.0094,,,1714.1050882337292,3.292781,1.9e-05,-1.9e-05,,,,4.533610812843278,1.535630360138599,2.987587021989943
Kepler-337,c,2014,290.06049,47.163956,0.00011416887733669497,2454965.8115,0.0029100000000000003,-0.0029100000000000003,1,0.2295,2,0,1,Kepler,,,,,,,,1.76,0.48,-0.48,5684.0,175.0,-175.0,12.727,11.537,11.257,0.093,,,0.183,0.051,-0.051,0.0153,,,1192.345801251593,9.693201,4.7e-05,-4.7e-05,,,,3.0961090222071728,2.0512434737617786,4.862774620898524
Kepler-338,b,2014,282.978956,40.784347,0.0001657621523829186,2454971.74833,0.00247,-0.00247,1,0.3037,4,0,1,Kepler,,,,,,,,1.74,0.08,-0.08,5923.0,77.0,-77.0,12.119000000000002,11.097999999999999,10.841,0.117,,,0.218,0.012,-0.012,0.096,0.076,-0.066,1101.4295496065226,13.726976,5.9e-05,-5.9e-05,0.04,0.27,-0.04,11.49158240104177,2.4435577993446325,30.51152703308878
